55.10309,  007.98351743,    0050.799616,    0086.6247,    088.64851
 27.736494,     041.3571,   2.28503629,000081.43145,  000057.94409
    00041.4589,0052.6645667,0024.14618,    68.14789581,      000011.0921
  00071.510456, 14.70799823,  0022.90075,00023.392418, 000037.836
048.08582743,00064.45203,      0092.3755,  92.771704,     00044.471
      000009.5778, 66.20762098,   00000036.01,  000076.901,00036.549
 32.34135,00085.316816,   13.1585609,      66.73003877,      00005.3579
      93.3246487,     073.27834,    00050.2424,     0000085.556,    0032.3518
    000060.286,    054.22804,   00010.5259,      000051.38957,     73.164655
      036.19899,  030.32529,0078.597,0010.9067594,0006.12782
 00000032.542,     00024.20363,     024.457926,0000098.5272,     004.4891973
     0000061.5166,    0088.6395,90.29257201,      023.52005,     0000073.7833
   00078.494115,    00080.3018,    0000040.064,  72.7533615,    00000031.274
     70.047293,    94.990233, 0031.6051, 0000024.7318,  00000057.504
   0000088.241,     000063.1316,     000031.8648,   30.77383024,   76.77740577
     033.8558,    0000082.489,    095.95952634,   67.1627221,  000000011.72
   0085.1746, 91.24711961,     35.95752,0064.49449,      64.488231
     63.25732715,  55.73311927,    086.5452804,  70.99331,      21.3080515
 033.90135,  081.01474417,55.94886, 063.6916,      0095.4418
  0000039.798,0011.026, 00001.440301,   094.544852,     0000079.1106
   000000068.59,     00000.304054,     0000038.1969,    52.922767,      83.79114936
86.2489602,  011.74049,      011.88029586,  00050.16829,     00048.25983
   60.537481,   0000060.804,      000002.6855,     0000097.25,   098.87983617
27.20967789,   000020.164,  00054.772,      16.70056412,    40.61844708
    94.497969,14.3399081,   07.107343295,     023.552623,  0000083.5951
    65.8502668,      00025.356383,   000039.025,  00039.0073,     00000020.245
     082.80092261,   0059.9005,   00083.0895,      0082.83079,8.51465906
00024.739,    00003.74481,     063.426144,   0000015.0687,      000066.43523
  023.82482,      044.7340069,    60.01752613,000096.116,      29.2293713
      067.6572,    00000068.214,032.90224,00078.419033,  33.36955176
  80.57080455,65.435287, 089.5906,     00091.23447,26.1171321
  010.733991,   00000074.757,      035.9726,  0033.3609249,    0058.0732
  89.713627,      0012.478781,    05.45542,    00087.399, 000044.7489
00076.104,00065.86, 25.90272767,  70.6192039,    0000011.0434
     89.91358375,  000071.079,     00000024.493,     00075.4786,    00000021.776
    00076.77256,000063.55815,      000039.797,      00091.404814,  2.881630926
      0000019.048,    000062.0578,   00096.36358,     36.3229112,      14.576764
  0076.125,      00035.815054,   34.8834814,   67.294124,00051.5633
